uniqueID,Booking_Date,Gross_Amount
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-09-10,267.225
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-09-17,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-09-24,399.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-10-01,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-10-08,717.675
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-10-15,70.875
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-10-22,217.875
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-10-29,220.5
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-11-05,163.8
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-11-12,327.6
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-11-19,327.6
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-11-26,491.40000000000003
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-12-03,327.6
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-12-10,327.6
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-12-17,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-12-24,273.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2024-01-07,1084.881
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2024-01-14,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2024-01-21,522.9
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2024-01-28,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2024-02-04,130.725
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2024-02-11,636.3000000000001
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2024-02-18,348.6
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__mozzarella cheese,2024-02-25,163.8
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-01-15,340.746
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-01-22,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-01-29,170.4465
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-02-05,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-02-12,178.752
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-02-19,201.3606
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-02-26,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-03-05,617.7339
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-03-12,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-03-19,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-03-26,390.3354
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-04-02,393.77520000000004
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-04-09,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-04-16,189.9261
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-04-23,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-04-30,194.2668
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-05-07,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-05-14,428.34749999999997
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-05-21,395.03205
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-05-28,201.724425
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-06-04,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-06-11,175.0434
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-06-18,180.5601
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-06-25,344.421
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-07-02,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-07-09,185.094
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-07-16,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-07-23,183.3741
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-07-30,206.5518
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-08-06,193.2021
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-08-13,188.1243
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-08-20,197.379
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-08-27,394.3485
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-09-03,204.5043
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-09-10,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-09-17,381.5721
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-09-24,397.2969
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-10-01,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-10-08,393.2019
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-10-15,376.1667
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-10-22,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-10-29,186.81705
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-11-05,188.6976
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-11-12,566.5023
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-11-19,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-11-26,554.0199
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-12-03,377.559
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-12-10,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-12-17,213.5952
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-12-24,174.0375
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2024-01-07,882.315
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2024-01-14,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2024-01-21,389.7264
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2024-01-28,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2024-02-04,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2024-02-11,204.75
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2024-02-18,385.77
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__parmesan cheese,2024-02-25,385.43399999999997
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-03-05,136.5
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-03-12,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-03-19,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-03-26,136.5
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-04-02,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-04-09,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-04-16,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-04-23,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-04-30,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-05-07,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-05-14,136.5
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-05-21,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-05-28,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-06-04,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-06-11,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-06-18,136.5
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-06-25,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-07-02,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-07-09,136.5
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-07-16,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-07-23,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-07-30,136.5
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-08-06,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-08-13,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-08-20,267.75
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-08-27,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-09-03,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-09-10,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-09-17,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-09-24,528.15
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-10-01,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-10-08,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-10-15,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-10-22,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-10-29,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-11-05,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-11-12,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-11-19,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-11-26,166.95
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-12-03,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-12-10,131.25
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-12-17,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-12-24,131.25
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2024-01-07,262.5
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2024-01-14,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2024-01-21,131.25
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2024-01-28,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2024-02-04,131.25
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2024-02-11,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2024-02-18,0.0
ADAGIO__F&B Kitchen__LS - Dairy products chilled/frozen__whipping cream,2024-02-25,131.25
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-01-15,63.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-01-22,31.5
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-01-29,63.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-02-05,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-02-12,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-02-19,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-02-26,94.5
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-03-05,63.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-03-12,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-03-19,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-03-26,157.5
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-04-02,31.5
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-04-09,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-04-16,30.45
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-04-23,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-04-30,30.45
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-05-07,60.9
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-05-14,30.45
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-05-21,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-05-28,30.45
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-06-04,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-06-11,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-06-18,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-06-25,90.0375
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-07-02,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-07-09,29.925
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-07-16,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-07-23,29.4
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-07-30,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-08-06,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-08-13,29.4
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-08-20,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-08-27,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-09-03,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-09-10,58.8
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-09-17,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-09-24,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-10-01,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-10-08,85.05000000000001
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-10-15,56.7
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-10-22,56.7
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-10-29,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-11-05,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-11-12,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-11-19,28.875
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-11-26,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-12-03,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-12-10,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-12-17,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-12-24,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2024-01-07,89.25
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2024-01-14,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2024-01-21,57.75
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2024-01-28,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2024-02-04,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2024-02-11,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2024-02-18,28.35
ADAGIO__F&B Kitchen__LS - Dried Products__almond flakes,2024-02-25,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-03-05,29.4
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-03-12,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-03-19,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-03-26,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-04-02,60.9
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-04-09,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-04-16,27.825
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-04-23,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-04-30,55.65
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-05-07,111.3
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-05-14,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-05-21,27.825
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-05-28,83.475
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-06-04,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-06-11,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-06-18,86.1
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-06-25,82.95
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-07-02,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-07-09,27.825
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-07-16,54.6
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-07-23,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-07-30,81.9
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-08-06,55.125
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-08-13,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-08-20,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-08-27,81.9
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-09-03,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-09-10,27.3
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-09-17,55.125
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-09-24,27.3
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-10-01,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-10-08,26.25
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-10-15,52.5
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-10-22,52.5
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-10-29,157.5
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-11-05,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-11-12,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-11-19,59.325
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-11-26,55.65
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-12-03,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-12-10,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-12-17,55.65
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-12-24,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2024-01-07,169.05
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2024-01-14,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2024-01-21,55.3875
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2024-01-28,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2024-02-04,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2024-02-11,55.125
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2024-02-18,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__almond whole,2024-02-25,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-02-26,130.2
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-03-05,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-03-12,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-03-19,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-03-26,71.4
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-04-02,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-04-09,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-04-16,34.65
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-04-23,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-04-30,34.65
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-05-07,126.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-05-14,34.65
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-05-21,69.3
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-05-28,160.65
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-06-04,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-06-11,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-06-18,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-06-25,125.475
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-07-02,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-07-09,34.125
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-07-16,33.6
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-07-23,91.35
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-07-30,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-08-06,91.35
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-08-13,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-08-20,34.125
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-08-27,101.32499999999999
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-09-03,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-09-10,91.35
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-09-17,33.6
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-09-24,124.94999999999999
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-10-01,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-10-08,32.55
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-10-15,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-10-22,311.85
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-10-29,162.75
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-11-05,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-11-12,67.2
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-11-19,227.85
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-11-26,91.35
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-12-03,91.35
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-12-10,69.3
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-12-17,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-12-24,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2024-01-07,67.2
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2024-01-14,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2024-01-21,87.15
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2024-01-28,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2024-02-04,67.2
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2024-02-11,187.95
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2024-02-18,87.15
ADAGIO__F&B Kitchen__LS - Dried Products__apricot,2024-02-25,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__baked beans,2023-01-15,46.2
ADAGIO__F&B Kitchen__LS - Dried Products__baked beans,2023-01-22,50.4
ADAGIO__F&B Kitchen__LS - Dried Products__baked beans,2023-01-29,50.4
ADAGIO__F&B Kitchen__LS - Dried Products__baked beans,2023-02-05,100.8
ADAGIO__F&B Kitchen__LS - Dried Products__baked beans,2023-02-12,0.0
ADAGIO__F&B Kitchen__LS - Dried Products__baked beans,2023-02-19,50.4
ADAGIO__F&B Kitchen__LS - Dried Products__baked beans,2023-02-26,100.8
ADAGIO__F&B Kitchen__LS - Dried Products__baked beans,2023-03-05,120.75
