uniqueID,Booking_Date,predicted
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2025-02-28,213.7904487607587
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-03-31,192.17873939683417
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-04-30,158.3237446976517
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-05-31,162.39552530226004
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-06-30,208.72034810305553
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-07-31,171.5570316626288
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-08-31,175.62881226723715
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-09-30,225.26195680927694
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-10-31,184.79031862760593
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-11-30,188.86209923221426
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-12-31,241.80356551549826
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2025-01-31,198.023605592583
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2025-02-28,202.09538619719135
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-03-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-04-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-05-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-06-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-07-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-03-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-04-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-05-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-06-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-07-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-03-31,482.7944660361743
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-04-30,413.71284530495416
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-05-31,438.1370875058561
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-06-30,582.0179499773385
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-07-31,493.0916324578854
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-08-31,517.5158746587874
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-09-30,681.2414339185026
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-10-31,572.4704196108167
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-11-30,596.8946618117186
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-12-31,780.4649178596666
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2025-01-31,651.8492067637479
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2025-02-28,676.2734489646499
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-03-31,1989.5819017258477
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-04-30,1592.1734698788
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-05-31,1592.624979654908
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-06-30,1991.416160191287
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-07-31,1593.6408766511513
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-08-31,1594.0923864272593
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-09-30,1993.250418656726
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-10-31,1595.1082834235024
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-11-30,1595.5597931996103
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-12-31,1995.084677122165
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2025-01-31,1596.5756901958537
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2025-02-28,1597.0271999719616
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-03-31,5.754271869153164
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-04-30,3.89540777639841
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-05-31,3.266065804021414
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-06-30,3.197570106371617
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-07-31,1.8500463661731725
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-08-31,1.2207043937961766
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-09-30,0.6408683435900706
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-03-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-04-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-05-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-06-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-07-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-03-31,189.09809400826134
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-04-30,162.20682641017913
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-05-31,171.92091636890808
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-06-30,228.5615844655977
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-07-31,193.77761877604823
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-08-31,203.49170873477715
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-09-30,268.02507492293404
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-10-31,225.3484111419173
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-11-30,235.06250110064627
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-12-31,307.48856538027036
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2025-01-31,256.9192035077864
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2025-02-28,266.63329346651534
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-03-31,715.8441852369435
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-04-30,580.8135700367149
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-05-31,588.0475450119683
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-06-30,745.2322085739104
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-07-31,604.3239887062884
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-08-31,611.5579636815418
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-09-30,774.6202319108772
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-10-31,627.8344073758618
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-11-30,635.0683823511151
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-12-31,804.0082552478441
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2025-01-31,651.3448260454354
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2025-02-28,658.5788010206887
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-03-31,1561.6084963517815
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-04-30,1300.0008244691994
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-05-31,1345.0799599249988
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-06-30,1744.7424841409663
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-07-31,1446.5080147005474
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-08-31,1491.5871501563468
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-09-30,1927.8764719301514
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-10-31,1593.0152049318956
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-11-30,1638.094340387695
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-12-31,2111.0104597193367
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2025-01-31,1739.5223951632436
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2025-02-28,1784.601530619043
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-03-31,55.295153089813354
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-04-30,34.16133799621413
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-05-31,25.205974017870535
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-06-30,18.913986927792497
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-07-31,5.056405066597457
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-03-31,151.10471639294462
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-04-30,115.93014748303807
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-05-31,111.52692469964462
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-06-30,133.21662383540877
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-07-31,101.61967343700938
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-08-31,97.21645065361592
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-09-30,115.32853127787287
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-10-31,87.30919939098067
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-11-30,82.9059766075872
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-12-31,97.440438720337
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2025-01-31,72.99872534495196
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2025-02-28,68.59550256155852
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-03-31,504.74401473177085
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-04-30,355.67184947182534
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-05-31,312.8955274152996
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-06-30,330.96520637713536
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-07-31,216.64880278811683
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-08-31,173.87248073159117
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-09-30,157.18639802249973
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-10-31,77.62575610440837
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-11-30,34.849434047882696
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-03-31,302.57403688941696
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-04-30,178.4618173555823
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-05-31,121.93078432807008
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-06-30,72.91671521514849
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-07-31,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-03-31,3412.9468867300707
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-04-30,2701.484975072459
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-05-31,2675.8205001288165
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-06-30,3308.684957271524
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-07-31,2618.0754315056215
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-08-31,2592.410956561979
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-09-30,3204.423027812977
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-10-31,2534.665887938784
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-11-30,2509.001412995142
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-12-31,3100.16109835443
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2025-01-31,2451.256344371947
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2025-02-28,2425.5918694283046
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-03-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-04-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-05-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-06-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-07-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-08-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-09-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-10-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-11-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-12-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2025-01-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2025-02-28,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-03-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-04-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-05-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-06-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-07-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-08-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-09-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-10-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-11-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-12-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2025-01-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2025-02-28,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-03-31,12.515237742052738
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-04-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-05-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-06-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-07-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-08-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-09-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-10-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-11-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-12-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2025-01-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2025-02-28,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-03-31,129.1154866939097
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-04-30,95.83359277299324
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-05-31,89.20355136665145
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-06-30,102.18094348064618
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-07-31,74.28595820238243
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-08-31,67.65591679604064
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-09-30,75.24640026738265
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-10-31,52.73832363177161
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-11-30,46.10828222542982
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-12-31,48.31185705411913
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2025-01-31,31.190689061160793
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2025-02-28,24.560647654819004
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2024-03-31,350.0203679803433
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2024-04-30,296.6062792360656
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2024-05-31,311.3529324376575
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2024-06-30,409.9286466118106
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2024-07-31,344.53290214123945
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2024-08-31,359.2795553428314
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2024-09-30,469.83692524327796
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2024-10-31,392.4595250464133
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2024-11-30,407.20617824800524
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2024-12-31,529.7452038747452
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2025-01-31,440.3861479515872
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2025-02-28,455.1328011531791
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2024-03-31,2542.6037072170147
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2024-04-30,2065.1269531596904
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2024-05-31,2092.7216086139824
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2024-06-30,2654.706995000076
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2024-07-31,2154.8095833861394
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2024-08-31,2182.4042388404314
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2024-09-30,2766.8102827831376
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2024-10-31,2244.4922136125883
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2024-11-30,2272.0868690668804
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2024-12-31,2878.9135705661993
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2025-01-31,2334.1748438390377
ADAGIO__F&B Kitchen__LS - Poultry Chilled__chicken,2025-02-28,2361.76949929333
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2024-03-31,3875.2919526976148
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2024-04-30,3083.538556942867
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2024-05-31,3068.6985523071116
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2024-06-30,3815.0044338648586
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2024-07-31,3035.3085418766623
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2024-08-31,3020.4685372409067
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2024-09-30,3754.716915032102
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2024-10-31,2987.078526810457
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2024-11-30,2972.2385221747018
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2024-12-31,3694.429396199346
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2025-01-31,2938.8485117442515
ADAGIO__F&B Kitchen__LS - Poultry Frozen__chicken,2025-02-28,2924.008507108497
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2024-03-31,373.82970694378645
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2024-04-30,279.0828405656771
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2024-05-31,261.3220183529196
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2024-06-30,301.6763667044594
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2024-07-31,221.3601683742154
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2024-08-31,203.59934616145796
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2024-09-30,229.5230264651323
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2024-10-31,163.6374961827537
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2024-11-30,145.8766739699963
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2024-12-31,157.36968622580525
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2025-01-31,105.91482399129205
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef,2025-02-28,88.15400177853464
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2024-03-31,90.05507839920679
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2024-04-30,55.97689249021441
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2024-05-31,41.69496339763573
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2024-06-30,32.03474146060588
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2024-07-31,9.560622939333705
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2024-08-31,0.0
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2024-09-30,0.0
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2024-10-31,0.0
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2024-11-30,0.0
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2024-12-31,0.0
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2025-01-31,0.0
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef mortadella,2025-02-28,0.0
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef sausage,2024-03-31,1174.0582386783324
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef sausage,2024-04-30,957.7529129721192
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef sausage,2024-05-31,974.2029769983
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef sausage,2024-06-30,1240.8866237846914
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef sausage,2024-07-31,1011.2156210572066
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef sausage,2024-08-31,1027.6656850833874
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef sausage,2024-09-30,1307.7150088910507
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef sausage,2024-10-31,1064.678329142294
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef sausage,2024-11-30,1081.1283931684748
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef sausage,2024-12-31,1374.54339399741
ADAGIO__F&B Kitchen__LS - Processed Food Items__beef sausage,2025-01-31,1118.1410372273813
