uniqueID,Booking_Date,Gross_Amount
ADAGIO__F&B Kitchen__LS - Fruit Fresh__lime,2023-05-31,37.8
ADAGIO__F&B Kitchen__LS - Fruit Fresh__lime,2023-06-30,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__lime,2023-07-31,51.975
ADAGIO__F&B Kitchen__LS - Fruit Fresh__lime,2023-08-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__lime,2023-09-30,13.65
ADAGIO__F&B Kitchen__LS - Fruit Fresh__lime,2023-10-31,13.65
ADAGIO__F&B Kitchen__LS - Fruit Fresh__lime,2023-11-30,8.925
ADAGIO__F&B Kitchen__LS - Fruit Fresh__lime,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__lime,2024-01-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__lime,2024-02-29,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-01-31,141.75
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-02-28,283.5
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-03-31,269.32500000000005
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-04-30,163.0125
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-05-31,524.475
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-06-30,389.8125
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-07-31,205.53750000000002
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-08-31,439.425
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-09-30,489.0375
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-10-31,481.95
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-11-30,673.3125
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2023-12-31,255.15
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2024-01-31,474.8625
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mandarin,2024-02-29,609.525
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-01-31,387.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-02-28,500.85
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-03-31,302.4
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-04-30,711.9
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-05-31,1441.125
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-06-30,1323.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-07-31,500.85
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-08-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-09-30,18.9
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-10-31,94.5
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-11-30,47.25
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2024-01-31,18.9
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mango,2024-02-29,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-01-31,245.69999999999996
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-02-28,170.1
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-03-31,28.349999999999998
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-04-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-05-31,28.349999999999998
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-06-30,18.9
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-07-31,18.9
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-08-31,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-09-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-10-31,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-11-30,28.349999999999998
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2023-12-31,18.9
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2024-01-31,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__mangosteen,2024-02-29,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-01-31,1611.96
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-02-28,2408.2799999999997
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-03-31,2970.9750000000004
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-04-30,3618.9825
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-05-31,3896.34
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-06-30,2511.915
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-07-31,2443.98
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-08-31,2346.33
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-09-30,2494.17
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-10-31,3495.135
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-11-30,2044.98
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2023-12-31,698.46
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2024-01-31,1076.4075
ADAGIO__F&B Kitchen__LS - Fruit Fresh__melon,2024-02-29,1293.8625
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-01-31,164.43
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-02-28,163.8
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-03-31,173.25
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-04-30,163.8
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-05-31,66.15
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-06-30,66.15
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-07-31,31.5
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-08-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-09-30,34.65
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-10-31,129.15
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-11-30,148.05
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2023-12-31,151.2
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-01-31,302.40000000000003
ADAGIO__F&B Kitchen__LS - Fruit Fresh__orange,2024-02-29,214.2
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-01-31,10.5
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-02-28,48.3
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-03-31,21.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-04-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-05-31,15.75
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-06-30,26.25
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-07-31,15.75
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-08-31,15.75
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-09-30,5.25
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-10-31,24.15
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-11-30,5.25
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2023-12-31,10.5
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-01-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__papaya,2024-02-29,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-01-31,382.2
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-02-28,396.9
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-03-31,36.75
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-04-30,14.7
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-05-31,22.049999999999997
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-06-30,14.7
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-07-31,36.75
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-08-31,14.7
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-09-30,22.049999999999997
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-10-31,7.35
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-11-30,14.7
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2023-12-31,7.35
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-01-31,7.35
ADAGIO__F&B Kitchen__LS - Fruit Fresh__passion fruit,2024-02-29,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2023-02-28,23.1
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2023-03-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2023-04-30,5.775
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2023-05-31,324.576
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2023-06-30,190.575
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2023-07-31,173.25
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2023-08-31,202.125
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2023-09-30,242.55
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2023-10-31,369.6
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2023-11-30,392.7
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2023-12-31,248.325
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-01-31,317.625
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pear,2024-02-29,318.528
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-01-31,1125.306
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-02-28,1395.576
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-03-31,1754.298
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-04-30,1739.556
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-05-31,2412.774
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-06-30,1867.32
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-07-31,1734.6419999999998
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-08-31,2044.2240000000002
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-09-30,1601.964
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-10-31,1999.998
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-11-30,2111.97
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2023-12-31,859.95
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-01-31,1474.2
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pineapple,2024-02-29,1695.33
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2023-03-31,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2023-04-30,4.725
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2023-05-31,23.625
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2023-06-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2023-07-31,4.725
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2023-08-31,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2023-09-30,51.975
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2023-10-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2023-11-30,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-01-31,4.725
ADAGIO__F&B Kitchen__LS - Fruit Fresh__pomegranate,2024-02-29,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-01-31,217.35
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-02-28,170.1
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-03-31,18.9
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-04-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-05-31,85.05
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-06-30,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-07-31,18.9
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-08-31,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-09-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-10-31,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-11-30,18.9
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2023-12-31,18.9
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-01-31,9.45
ADAGIO__F&B Kitchen__LS - Fruit Fresh__rambutan,2024-02-29,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2023-02-28,11.025
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2023-03-31,44.1
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2023-04-30,0.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2023-05-31,44.1
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2023-06-30,44.1
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2023-07-31,66.15
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2023-08-31,88.2
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2023-09-30,165.375
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2023-10-31,121.275
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2023-11-30,121.275
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2023-12-31,77.175
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-01-31,231.525
ADAGIO__F&B Kitchen__LS - Fruit Fresh__raspberry,2024-02-29,66.15
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-01-31,497.7
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-02-28,502.95
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-03-31,529.2
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-04-30,378.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-05-31,579.6
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-06-30,378.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-07-31,554.4000000000001
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-08-31,718.2
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-09-30,756.0
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-10-31,610.575
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-11-30,655.2
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2023-12-31,365.4
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-01-31,691.95
ADAGIO__F&B Kitchen__LS - Fruit Fresh__strawberry,2024-02-29,509.77500000000003
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-01-31,1160.145
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-02-28,1140.09
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-03-31,1266.3
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-04-30,380.1
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-05-31,813.12
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-06-30,120.75
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-07-31,384.29999999999995
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-08-31,241.5
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-09-30,253.05
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-10-31,1065.225
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-11-30,1594.95
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2023-12-31,1360.275
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-01-31,1859.55
ADAGIO__F&B Kitchen__LS - Fruits Frozen__puree,2024-02-29,1606.5
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-01-31,278.46
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-02-28,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-03-31,278.46
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-04-30,139.23
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-05-31,69.615
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-06-30,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-07-31,385.182
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-08-31,96.2955
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-09-30,288.8865
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-10-31,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-11-30,97.125
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-01-31,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__raspberry,2024-02-29,109.2
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-01-31,100.8
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-02-28,50.4
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-03-31,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-04-30,75.6
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-05-31,396.9
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-06-30,277.2
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-07-31,302.4
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-08-31,315.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-09-30,604.8
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-10-31,211.68
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-11-30,25.2
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-01-31,0.0
ADAGIO__F&B Kitchen__LS - Fruits Frozen__salad,2024-02-29,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-01-31,552.972
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-02-28,898.5794999999999
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-03-31,829.458
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-04-30,1105.944
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-05-31,785.8620000000001
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-06-30,786.5550000000001
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-07-31,1777.188
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-08-31,2234.631
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-09-30,629.244
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-10-31,1122.2820000000002
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-11-30,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2023-12-31,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-01-31,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__beef,2024-02-29,546.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-01-31,2466.072
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-02-28,704.8125
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-03-31,704.8125
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-04-30,751.8
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-05-31,939.75
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-06-30,939.75
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-07-31,417.375
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-08-31,417.375
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-09-30,0.0
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-10-31,417.375
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-11-30,703.5
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2023-12-31,399.62475
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-01-31,655.2
ADAGIO__F&B Kitchen__LS - Meat Frozen__lamb,2024-02-29,1026.48
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-01-31,2402.64675
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-02-28,3038.8365000000003
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-03-31,4841.886
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-04-30,2682.3720000000003
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-05-31,4892.3385
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-06-30,4477.1265
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-07-31,2553.642
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-08-31,2253.9825
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-09-30,1056.8985
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-10-31,2304.813
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-11-30,2956.9575
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2023-12-31,2415.525
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-01-31,5729.22
ADAGIO__F&B Kitchen__LS - Meat chilled__beef,2024-02-29,2478.21
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-01-31,472.5
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-02-28,390.6
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-03-31,756.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-04-30,430.2375
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-05-31,356.475
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-06-30,395.5875
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-07-31,178.2375
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-08-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-09-30,91.35
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-10-31,91.35
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-11-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2023-12-31,75.6
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-01-31,74.8125
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fettuccine",2024-02-29,75.6
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2023-07-31,33.915
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2023-08-31,352.695
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2023-09-30,309.204
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2023-10-31,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2023-11-30,29.4
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2023-12-31,47.04
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-01-31,74.8125
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, fusilli",2024-02-29,95.1890625
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2023-07-31,20.349
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2023-08-31,148.995
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2023-09-30,40.698
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2023-10-31,67.83
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2023-11-30,0.0
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2023-12-31,74.4765
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-01-31,50.085
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, macaroni",2024-02-29,31.7625
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-01-31,152.775
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-02-28,305.55
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-03-31,152.775
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-04-30,152.775
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-05-31,288.288
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-06-30,142.8
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-07-31,142.8
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-08-31,286.44
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-09-30,119.07
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-10-31,119.07
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-11-30,127.10249999999999
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2023-12-31,41.6745
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-01-31,170.6775
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, penne",2024-02-29,155.82
"ADAGIO__F&B Kitchen__LS - Pasta Products__pasta, spaghetti",2023-04-30,162.75
